"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"1115","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1116","False","0","False","False","True","6","0","0","0","True","False","none","True"
"1117","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1118","False","0","False","False","True","6","0","0","0","True","False","none","True"
"1119","False","0","False","False","True","6","0","0","0","True","False","none","True"
"1120","False","0","False","False","True","3","0","0","0","False","False","other","True"
"1121","False","0","False","False","True","11","0","0","0","False","False","8bit","True"
"1122","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1123","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1124","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1125","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1126","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1127","False","1","False","False","False","2","0","0","0","False","False","none","True"
"1128","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1129","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1130","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1131","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"1132","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1133","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1134","False","1","False","False","False","5","0","0","0","False","False","none","True"
"1135","False","0","False","False","True","7","1","0","1","False","True","none","True"
"1136","False","0","False","False","True","15","2","0","2","False","False","none","True"
"1137","False","0","False","False","True","15","2","0","2","False","False","none","True"
"1138","False","0","False","False","True","16","2","0","2","True","False","none","True"
"1139","False","0","False","False","True","15","2","0","2","False","False","none","True"
"1140","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1141","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"1142","False","0","False","False","True","3","0","0","0","False","False","other","True"
"1143","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1144","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1145","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1146","False","0","False","False","False","1","0","0","0","False","False","other","True"
"1147","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1148","False","0","False","False","True","6","0","0","0","True","False","none","True"
"1149","False","0","False","False","True","14","1","0","1","False","False","none","True"
"1150","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1151","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1152","False","0","False","False","True","6","0","0","1","False","False","none","True"
"1153","False","0","False","False","True","5","0","0","0","False","False","other","True"
"1154","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1155","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1156","False","0","False","False","True","11","0","0","0","False","False","none","True"
"1157","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1158","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1159","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1160","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1161","False","0","False","False","True","8","0","1","0","False","False","none","True"
"1162","False","0","False","False","True","17","0","0","0","True","False","none","True"
"1163","False","0","False","False","True","10","0","0","0","False","False","other","True"
"1164","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1165","False","0","False","False","True","14","2","0","2","False","False","other","True"
"1166","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1167","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1168","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1169","False","0","False","False","True","44","0","0","0","False","False","none","True"
"1170","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1171","False","0","False","False","False","7","0","0","0","False","False","7bit","True"
"1172","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1173","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1174","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1175","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1176","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1177","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1178","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1179","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1180","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1181","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1182","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1183","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1184","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1185","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1186","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1187","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1188","False","0","False","False","False","8","0","0","0","False","False","none","True"
"1189","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1190","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1191","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1192","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1193","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1194","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1195","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1196","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1197","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1198","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1199","False","1","False","False","False","6","0","0","0","False","False","none","True"
"1200","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1201","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1202","False","0","False","False","True","8","0","1","0","False","False","none","True"
"1203","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1204","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1205","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1206","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1207","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"1208","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1209","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1210","False","0","False","False","True","8","0","1","0","False","False","none","True"
"1211","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1212","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1213","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1214","False","0","False","False","True","14","0","2","0","False","False","none","True"
"1215","False","0","False","False","True","4","1","0","1","False","False","7bit","True"
"1216","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1217","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1218","False","0","False","False","True","6","2","0","2","False","False","7bit","True"
"1219","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"1220","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1221","False","0","False","False","True","32","0","0","0","False","False","none","True"
"1222","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1223","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1224","False","0","False","False","True","5","0","0","0","False","False","8bit","True"
"1225","False","0","False","False","True","14","1","0","1","False","False","none","True"
"1226","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1227","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1228","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1229","False","0","False","False","True","9","0","1","0","False","False","none","True"
"1230","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1231","False","0","False","False","True","9","0","1","0","False","False","none","True"
"1232","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1233","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1234","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1235","False","0","False","False","True","7","1","0","1","False","False","none","True"
"1236","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1237","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1238","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1239","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1240","False","0","False","False","True","10","0","1","0","False","False","none","True"
"1241","False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"1242","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1243","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1244","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1245","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1246","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1247","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1248","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1249","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1250","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1251","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1252","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1253","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1254","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1255","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1256","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1257","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1258","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1259","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1260","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1261","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1262","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1263","False","0","False","False","False","2","0","0","0","False","False","7bit","True"
"1264","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1265","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1266","False","0","False","False","True","48","0","0","0","False","False","none","True"
"1267","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1268","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1269","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1270","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1271","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1272","False","0","False","False","True","1","1","0","1","False","False","8bit","True"
"1273","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1274","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1275","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1276","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1277","False","0","False","False","True","9","0","1","0","False","False","none","True"
"1278","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1279","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1280","False","0","False","False","False","1","0","0","0","False","False","7bit","True"
"1281","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1282","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1283","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1284","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1285","False","0","False","False","False","36","2","0","2","False","True","7bit","True"
"1286","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1287","False","0","False","False","False","0","0","0","0","False","False","7bit","True"
"1288","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1289","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1290","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1291","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1292","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1293","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1294","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1295","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1296","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1297","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1298","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1299","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1300","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1301","False","0","False","False","False","8","0","1","0","False","False","none","True"
"1302","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1303","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1304","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1305","False","0","False","False","True","12","2","0","2","False","False","none","True"
"1306","False","0","False","False","True","63","0","0","0","False","False","none","True"
"1307","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1308","False","0","False","False","True","65","0","0","0","False","False","none","True"
"1309","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1310","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1311","False","0","False","False","True","11","0","0","0","False","False","none","True"
"1312","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1313","False","0","False","False","False","4","0","0","0","False","False","8bit","True"
"1314","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1315","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1316","False","0","False","False","False","0","0","0","0","False","False","7bit","True"
"1317","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1318","False","0","False","False","False","2","0","0","0","False","False","7bit","True"
"1319","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1320","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1321","False","0","False","False","False","8","0","1","0","False","False","none","True"
"1322","False","0","False","False","True","17","0","0","0","False","False","none","True"
"1323","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1324","False","0","False","False","True","110","0","1","0","False","True","none","True"
"1325","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1326","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1327","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1328","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1329","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1330","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1331","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1332","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1333","False","0","False","False","False","6","0","0","0","False","False","none","True"
"1334","False","0","False","False","False","6","0","0","0","False","False","none","True"
"1335","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1336","False","0","False","False","True","6","0","0","0","False","False","none","True"
"1337","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1338","False","0","False","False","True","5","0","0","0","True","False","7bit","True"
"1339","False","0","False","False","True","1","0","0","0","False","False","other","True"
"1340","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1341","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1342","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1343","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1344","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1345","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1346","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1347","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1348","False","0","False","False","True","12","0","0","0","False","False","7bit","True"
"1349","False","0","False","False","True","12","0","0","0","False","False","7bit","True"
"1350","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1351","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1352","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1353","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1354","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1355","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1356","False","0","False","False","True","13","0","0","0","False","False","7bit","True"
"1357","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1358","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1359","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1360","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1361","False","0","False","False","True","5","0","0","0","False","False","other","True"
"1362","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1363","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1364","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1365","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1366","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1367","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1368","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1369","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1370","False","0","False","False","True","0","0","0","0","False","False","other","True"
"1371","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1372","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1373","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1374","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1375","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1376","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1377","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1378","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1379","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1380","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1381","False","0","False","False","False","5","0","0","0","False","False","none","True"
"1382","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1383","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1384","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1385","False","0","False","False","True","2","0","0","0","False","True","7bit","True"
"1386","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1387","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1388","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1389","False","0","False","False","True","13","0","0","0","False","False","none","True"
"1390","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1391","False","0","False","False","True","0","2","0","2","False","False","none","True"
"1392","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1393","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1394","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1395","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1396","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1397","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1398","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1399","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1400","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1401","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1402","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1403","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1404","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1405","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1406","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1407","False","0","False","False","False","4","0","0","0","False","False","binary","True"
"1408","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1409","False","0","False","False","True","22","0","0","0","False","False","none","True"
"1410","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1411","False","0","False","False","False","5","0","0","0","False","False","other","True"
"1412","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1413","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1414","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1415","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1416","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1417","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1418","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1419","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1420","False","0","False","False","True","5","0","0","0","False","False","other","True"
"1421","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1422","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1423","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1424","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1425","False","0","False","False","False","6","0","0","0","False","False","7bit","True"
"1426","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1427","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1428","False","0","False","False","False","578","0","0","0","False","False","none","True"
"1429","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1430","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1431","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1432","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1433","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1434","False","0","False","False","True","22","0","0","0","True","False","none","True"
"1435","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1436","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1437","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1438","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1439","False","0","False","False","True","6","2","0","2","False","False","7bit","True"
"1440","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1441","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1442","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1443","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1444","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1445","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1446","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1447","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1448","False","14","False","False","True","0","0","0","0","False","False","none","True"
"1449","False","1","False","False","True","0","0","0","0","False","False","none","True"
"1450","False","0","False","False","False","0","0","0","0","False","False","binary","True"
"1451","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1452","False","1","False","False","True","0","0","0","0","False","False","none","True"
"1453","False","1","False","False","True","0","0","0","0","False","False","none","True"
"1454","False","1","False","False","True","0","0","0","0","False","False","none","True"
"1455","False","0","False","False","True","11","0","0","0","False","False","none","True"
"1456","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1457","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1458","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1459","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1460","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1461","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1462","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1463","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1464","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1465","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1466","False","0","False","False","False","5","0","0","0","False","False","other","True"
"1467","False","0","False","False","False","4","0","0","0","False","False","other","True"
"1468","False","0","False","False","False","4","0","0","0","False","False","other","True"
"1469","False","0","False","False","False","5","0","0","0","False","False","other","True"
"1470","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1471","False","0","False","False","True","7","0","1","0","False","False","none","True"
"1472","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1473","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1474","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1475","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1476","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1477","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1478","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1479","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1480","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1481","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1482","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1483","False","0","False","False","True","23","0","0","0","False","False","other","True"
"1484","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1485","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1486","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1487","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1488","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1489","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1490","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1491","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1492","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1493","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1494","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1495","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1496","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1497","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1498","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1499","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1500","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1501","False","0","False","False","True","18","0","0","0","False","False","none","True"
"1502","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1503","False","0","False","False","True","0","1","0","1","False","False","none","True"
"1504","False","0","False","False","True","7","0","0","0","False","False","8bit","True"
"1505","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1506","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1507","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1508","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1509","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1510","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1511","False","0","False","False","False","1","0","0","0","False","False","7bit","True"
"1512","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1513","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1514","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1515","False","1","False","False","False","0","0","0","0","False","False","other","True"
"1516","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1517","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1518","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1519","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1520","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1521","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1522","False","0","False","False","True","5","0","0","0","True","False","8bit","True"
"1523","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1524","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1525","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1526","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1527","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1528","False","0","False","False","True","6","0","0","0","False","False","none","True"
"1529","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1530","False","1","False","False","False","0","0","0","0","False","False","other","True"
"1531","False","0","False","False","True","11","0","0","0","False","False","none","True"
"1532","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1533","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1534","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1535","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1536","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1537","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1538","False","0","False","False","True","15","1","0","1","False","False","none","True"
"1539","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1540","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1541","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1542","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1543","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1544","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1545","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1546","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1547","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1548","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1549","False","1","False","False","False","0","0","0","0","False","False","other","True"
"1550","False","0","False","False","True","8","3","0","3","False","False","none","True"
"1551","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1552","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1553","False","0","False","False","True","6","0","0","0","False","False","none","True"
